kategori,nama_wisata,latitude,longitude,alamat,provinsi,kota_kabupaten,nama_lengkap,path_gambar,deskripsi_bersih
wisata religi,Masjid Al-Markaz,-4.0104037,119.6314252,"Masjid Al Markaz, Jalan Jenderal Ahmad Yani, Soreang, Parepare, Sulawesi Selatan, Sulawesi, 91113, Indonesia",Sulawesi Selatan,Parepare,"Masjid Al-Markaz, Parepare, Sulawesi Selatan",gambar_wisata/Masjid_Al-Markaz,
wisata religi,Masjid Cheng Hoo Surabaya,-7.2519525,112.7467958,"Masjid Muhammad Cheng Hoo Surabaya, Jalan Gading, RW 11, Ketabang, Genteng, Surabaya, Jawa Timur, Jawa, 60161, Indonesia",Jawa Timur,Surabaya,"Masjid Cheng Hoo Surabaya, Surabaya, Jawa Timur",gambar_wisata/Masjid_Cheng_Hoo_Surabaya,"Masjid Raya Cheng Ho Surabaya adalah sebuah Masjid bernuansa Muslim Tionghoa yang berlokasi di Jalan Gading, Ketabang, Kec. Genteng, Surabaya atau 1.000 m utara Gedung Balai Kota Surabaya."
wisata religi,Masjid Istiqlal,-6.1702779,106.8310435,"Masjid Istiqlal, Jalan KH Hasyim Asyari, RW 08, Pasar Baru, Sawah Besar, Jakarta Pusat, Daerah Khusus ibukota Jakarta, Jawa, 10110, Indonesia",,Daerah Khusus ibukota Jakarta,"Masjid Istiqlal, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Masjid_Istiqlal,"Pembangunan masjid di Indonesia telah didokumentasikan sejak berdirinya kesultanan Islam pertama yaitu Kesultanan Samudera Pasai. Kemudian Islam adalah agama terbesar di Indonesia, dengan 86,7% penduduk Indonesia mengidentifikasi diri mereka sebagai Muslim dalam survei tahun 2018."
wisata religi,Masjid Istiqlal Jakarta,-6.1702779,106.8310435,"Masjid Istiqlal, Jalan KH Hasyim Asyari, RW 08, Pasar Baru, Sawah Besar, Jakarta Pusat, Daerah Khusus ibukota Jakarta, Jawa, 10110, Indonesia",,Daerah Khusus ibukota Jakarta,"Masjid Istiqlal Jakarta, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Masjid_Istiqlal_Jakarta,"Pembangunan masjid di Indonesia telah didokumentasikan sejak berdirinya kesultanan Islam pertama yaitu Kesultanan Samudera Pasai. Kemudian Islam adalah agama terbesar di Indonesia, dengan 86,7% penduduk Indonesia mengidentifikasi diri mereka sebagai Muslim dalam survei tahun 2018."
wisata religi,Masjid Raya Baiturrahman Aceh,5.553631,95.3171926,"Masjid Raya Baiturrahman, Jalan Mohammad Jam, Kampung Baru, Baiturrahman, Banda Aceh, Aceh, Sumatera, 23241, Indonesia",Aceh,Banda Aceh,"Masjid Raya Baiturrahman Aceh, Banda Aceh, Aceh",gambar_wisata/Masjid_Raya_Baiturrahman_Aceh,"Aceh adalah sebuah provinsi di Pulau Sumatra, Indonesia. Ibu kota provinsi ini berada di Kota Banda Aceh."
wisata religi,Masjid Raya Bandung,-6.9218735,107.6062926,"Masjid Raya Bandung, 1, Jalan Dalem Kaum, Balonggede, Regol, Kota Bandung, Jawa Barat, Jawa, 40251, Indonesia",Jawa Barat,Kota Bandung,"Masjid Raya Bandung, Kota Bandung, Jawa Barat",gambar_wisata/Masjid_Raya_Bandung,"Kota Bandung (bahasa Sunda:    , Pegon:  , Hanzi:  , translit. Bandung; pelafalan dalam bahasa Indonesia: [ban.du ] ) adalah sebuah kota sekaligus menjadi ibu kota provinsi di Provinsi Jawa Barat, Indonesia."
wisata religi,Masjid Raya Makassar,-5.1305647,119.4197043,"Masjid Raya Makassar, Jalan Gunung Bulusaraung, Bontoala, Makassar, Sulawesi Selatan, Sulawesi, 90153, Indonesia",Sulawesi Selatan,Makassar,"Masjid Raya Makassar, Makassar, Sulawesi Selatan",gambar_wisata/Masjid_Raya_Makassar,"Kota Makassar (Lontara Makassar:    , transliterasi: Kota Mangkasara'), sebelumnya bernama Ujung Pandang (nama benteng suku makassar), adalah ibu kota provinsi Sulawesi Selatan, Indonesia. 
Sebelumnya, kota yang sejak 1971 hingga 1999 dikenal secara resmi sebagai Ujung Pandang ini merupakan kota terbesar di wilayah Indonesia Timur dan pusat kota terbesar ketujuh di Indonesia dari jumlah penduduk setelah Jakarta, Surabaya, Medan, Bandung, Semarang, dan Palembang."
wisata religi,Pura Agung Blambangan,-8.4316781,114.3200224,"Pura Agung Blambangan, Jalan Ngurah Rai, Tembokrejo, Banyuwangi, Jawa Timur, Jawa, 68471, Indonesia",Jawa Timur,Banyuwangi,"Pura Agung Blambangan, Banyuwangi, Jawa Timur",gambar_wisata/Pura_Agung_Blambangan,"Banyuwangi (atau juga dikenal: Banyuwangi Kota) adalah sebuah kecamatan sekaligus menjadi ibu kota kabupaten di Kabupaten Banyuwangi, Provinsi Jawa Timur, Indonesia. Posisinya sebagai ibu kota kabupaten telah menjadikan banyaknya gedung-gedung pemerintahan kabupaten, cabang-cabang perusahaan, dan pusat keramaian yang berdiri di wilayah kecamatan ini."
wisata religi,Pura Batu Bolong,-8.5103707,116.0564929,"Pura Batu Bolong, Jalan Raya Meninting, Dusun Duduk, Dusun Batu Layar, Desa Batu Layar Barat, Lombok Barat, Nusa Tenggara Barat, Nusa Tenggara, 83355, Indonesia",Nusa Tenggara Barat,Lombok Barat,"Pura Batu Bolong, Lombok Barat, Nusa Tenggara Barat",gambar_wisata/Pura_Batu_Bolong,Nusa Tenggara Barat (disingkat NTB) ialah sebuah provinsi di Indonesia yang berada di bagian tengah Kepulauan Nusa Tenggara di antara provinsi Bali di sebelah barat dan provinsi Nusa Tenggara Timur di sebelah Timur. Pusat pemerintahan dan ibu kota provinsi ini berada di Kota Mataram.
wisata religi,Pura Besakih,-8.3753612,115.4507063,"Pura Besakih, Trail Besakih - Gunung Agung, Kecamatan Rendang, Besakih, Kecamatan Rendang, Karangasem, Bali, Nusa Tenggara, Indonesia",Bali,Karangasem,"Pura Besakih, Karangasem, Bali",gambar_wisata/Pura_Besakih,"Pura Agung Besakih (aksara Bali:  ) adalah sebuah Pura yang terletak di Kabupaten Karangasem, Bali. Besakih merupakan pura terbesar di Bali dan menjadi pura terpenting dan paling suci bagi umat Hindu Bali."
wisata religi,Pura Besakih Bali,-8.3753612,115.4507063,"Pura Besakih, Trail Besakih - Gunung Agung, Kecamatan Rendang, Besakih, Kecamatan Rendang, Karangasem, Bali, Nusa Tenggara, Indonesia",Bali,Karangasem,"Pura Besakih Bali, Karangasem, Bali",gambar_wisata/Pura_Besakih_Bali,"Bali adalah sebuah provinsi di Indonesia yang terletak pada bagian barat Kepulauan Nusa Tenggara dan beribu kota di Kota Denpasar. Pulau Bali, yang merupakan pulau terbesar di Provinsi Bali, memiliki beberapa julukan, di antaranya Pulau Dewata dan Pulau Seribu Pura."
wisata religi,Pura Goa Lawah Bali,-8.5515251,115.4689715,"Pura Goa Lawah, Jalan Wibisana, Pesinggahan, Klungkung, Bali, Nusa Tenggara, 80711, Indonesia",Bali,Klungkung,"Pura Goa Lawah Bali, Klungkung, Bali",gambar_wisata/Pura_Goa_Lawah_Bali,"Pura Goa Lawah merupakan sebuah pura yang terletak di Desa Pasinggahan, Kecamatan Dawan, Kabupaten Klungkung, Bali, yang berjarak sekitar 40 km dari ibu kota Bali, Denpasar. Pura Goa Lawah dikenal masyarakat karena adanya sebuah gua pada bagian utama pura ini, yang didalamnya terdapat sekumpulan kelelawar."
wisata religi,Pura Lempuyang Bali,-8.3937352,115.6399616,"Pura Lempuyang, Temple Path Steps, Kecamatan Abang, Sega, Kecamatan Abang, Karangasem, Bali, Nusa Tenggara, Indonesia",Bali,Karangasem,"Pura Lempuyang Bali, Karangasem, Bali",gambar_wisata/Pura_Lempuyang_Bali,Deskripsi tidak ditemukan
wisata religi,Pura Lingsar,-8.5758092,116.1801374,"Pura Lingsar, Jalan Gora 2, Peteluan Indah, Lombok Barat, Nusa Tenggara Barat, Nusa Tenggara, 83371, Indonesia",Nusa Tenggara Barat,Lombok Barat,"Pura Lingsar, Lombok Barat, Nusa Tenggara Barat",gambar_wisata/Pura_Lingsar,"Lingsar adalah sebuah kecamatan di kabupaten Lombok Barat, Nusa Tenggara Barat, Indonesia."
wisata religi,Pura Luhur Uluwatu Bali,-8.8293694,115.0843428,"Pura Luhur Uluwatu, Jalan Labuan Sait- Pecatu, Uluwatu, Pecatu, Kuta Selatan, Badung, Bali, Nusa Tenggara, 80361, Indonesia",Bali,Badung,"Pura Luhur Uluwatu Bali, Badung, Bali",gambar_wisata/Pura_Luhur_Uluwatu_Bali,"Pura Luhur Uluwatu atau Pura Uluwatu merupakan pura yang berada di wilayah Desa Adat Pecatu, Kecamatan Kuta Selatan, Kabupaten Badung.
Pura yang terletak di ujung barat daya pulau Bali di atas anjungan batu karang yang terjal dan tinggi serta menjorok ke laut ini merupakan Pura Sad Kayangan yang dipercaya oleh orang Hindu sebagai penyangga dari 9 mata angin."
wisata religi,Pura Mangkunegaran,-7.566167,110.8230626,"Pura Mangkunegaran, Jalan R.M. Said, Ketelan, Surakarta, Jawa Tengah, Jawa, 57131, Indonesia",Jawa Tengah,Surakarta,"Pura Mangkunegaran, Surakarta, Jawa Tengah",gambar_wisata/Pura_Mangkunegaran,"Kota Surakarta (bahasa Jawa: Hanacaraka:  , Pegon:  , Hanzi:  , pengucapan bahasa Jawa: [sur kart ]) atau Solo (bahasa Jawa:  , translit. Sala, pengucapan bahasa Jawa: [s l ]) adalah salah satu kota di provinsi Jawa Tengah, Indonesia, dengan luas 44,04 km2."
wisata religi,Pura Meru,-8.5877519,116.1319632,"Pura Meru, Lingk. Klodan, Kel. Cakranegara Timur, Cakranegara Utara, Mataram, Kec. Cakranegara, Nusa Tenggara Barat, Nusa Tenggara, Indonesia",Nusa Tenggara Barat,Mataram,"Pura Meru, Mataram, Nusa Tenggara Barat",gambar_wisata/Pura_Meru,Deskripsi tidak ditemukan
wisata religi,Pura Taman Ayun,-8.5418493,115.1724926,"Pura Taman Ayun, 10, Gang Nuri VI, Gulingan, Badung, Bali, Nusa Tenggara, 80351, Indonesia",Bali,Badung,"Pura Taman Ayun, Badung, Bali",gambar_wisata/Pura_Taman_Ayun,"Pura Taman Ayun merupakan Pura Paibon/Pedarman Raja Mengwi untuk memuja roh leluhur dari raja-raja yang diwujudkan dengan dibangunnya sebuah gedong Paibon, serta dibangun pula meru-meru untuk pemujaan dan persembahyangan kepada para Dewa bagi masyarakat kerajaan Mengwi dalam memohon kesejahteraan. Pura Taman Ayun berlokasi di Kecamatan Mengwi, Badung, Bali, Indonesia."
wisata religi,Pura Taman Ayun Bali,-8.5418493,115.1724926,"Pura Taman Ayun, 10, Gang Nuri VI, Gulingan, Badung, Bali, Nusa Tenggara, 80351, Indonesia",Bali,Badung,"Pura Taman Ayun Bali, Badung, Bali",gambar_wisata/Pura_Taman_Ayun_Bali,"Pura Taman Ayun merupakan Pura Paibon/Pedarman Raja Mengwi untuk memuja roh leluhur dari raja-raja yang diwujudkan dengan dibangunnya sebuah gedong Paibon, serta dibangun pula meru-meru untuk pemujaan dan persembahyangan kepada para Dewa bagi masyarakat kerajaan Mengwi dalam memohon kesejahteraan. Pura Taman Ayun berlokasi di Kecamatan Mengwi, Badung, Bali, Indonesia."
wisata religi,Pura Tanah Lot,-8.6212249,115.0868804,"Tanah Lot, Jalan Enjung Pura, Beraban, Tabanan, Bali, Nusa Tenggara, 82121, Indonesia",Bali,Tabanan,"Pura Tanah Lot, Tabanan, Bali",gambar_wisata/Pura_Tanah_Lot,"Pura Tanah Lot (aksara Bali:  ) adalah salah satu Pura (Tempat Ibadah Umat Hindu) yang sangat disucikan di Bali, Indonesia. Nama Tanah Lot berasal dari kata ""tanah"" yang artinya tanah atau pulau dan ""lot"" atau lod yang artinya laut."
wisata religi,Pura Tanah Lot Bali,-8.6212249,115.0868804,"Tanah Lot, Jalan Enjung Pura, Beraban, Tabanan, Bali, Nusa Tenggara, 82121, Indonesia",Bali,Tabanan,"Pura Tanah Lot Bali, Tabanan, Bali",gambar_wisata/Pura_Tanah_Lot_Bali,"Bali adalah sebuah provinsi di Indonesia yang terletak pada bagian barat Kepulauan Nusa Tenggara dan beribu kota di Kota Denpasar. Pulau Bali, yang merupakan pulau terbesar di Provinsi Bali, memiliki beberapa julukan, di antaranya Pulau Dewata dan Pulau Seribu Pura."
wisata religi,Pura Tirta Empul Bali,-8.4143644,115.3162086,"Pura Tirta Empul, Jalan Mawar, Manukaya, Gianyar, Bali, Nusa Tenggara, 80661, Indonesia",Bali,Gianyar,"Pura Tirta Empul Bali, Gianyar, Bali",gambar_wisata/Pura_Tirta_Empul_Bali,"Pura Tirta Empul (aksara Bali:  ) adalah pura Hindu di tengah pulau Bali, Indonesia, tepatnya di Desa Manukaya, Kecamatan Tampaksiring, Kabupaten Gianyar, yang terkenal dengan air sucinya di mana orang Hindu Bali mencari penyucian."
wisata religi,Pura Ulun Danu Beratan,-8.2755069,115.16626,"Pura Ulun Danu Beratan, Jalan Perean Tengah, Luwus, Bedugul, Tabanan, Bali, Nusa Tenggara, 81162, Indonesia",Bali,Tabanan,"Pura Ulun Danu Beratan, Tabanan, Bali",gambar_wisata/Pura_Ulun_Danu_Beratan,"Pura Ulun Danu Bratan (ejaan tidak baku: Pura Ulun Danu Beratan, bahasa Bali:        , translit. Pura Ulun Danu B ratan., disebut juga Bratan Pura)adalah sebuah pura dan candi air besar di Bali - candi utama air lainnya menjadi Pura Ulun Danu Batur."
wisata religi,Pura Ulun Danu Beratan Bali,-8.2755069,115.16626,"Pura Ulun Danu Beratan, Jalan Perean Tengah, Luwus, Bedugul, Tabanan, Bali, Nusa Tenggara, 81162, Indonesia",Bali,Tabanan,"Pura Ulun Danu Beratan Bali, Tabanan, Bali",gambar_wisata/Pura_Ulun_Danu_Beratan_Bali,"Pura Ulun Danu Bratan (ejaan tidak baku: Pura Ulun Danu Beratan, bahasa Bali:        , translit. Pura Ulun Danu B ratan., disebut juga Bratan Pura)adalah sebuah pura dan candi air besar di Bali - candi utama air lainnya menjadi Pura Ulun Danu Batur."
wisata religi,Pura Uluwatu,-8.8293694,115.0843428,"Pura Luhur Uluwatu, Jalan Labuan Sait- Pecatu, Uluwatu, Pecatu, Kuta Selatan, Badung, Bali, Nusa Tenggara, 80361, Indonesia",Bali,Badung,"Pura Uluwatu, Badung, Bali",gambar_wisata/Pura_Uluwatu,Deskripsi tidak ditemukan
wisata religi,Vihara Avalokitesvara Banten,-6.030155,106.1492953,"Vihara Avalokitesvara, Jalan Masjid Agung Banten, Banten, Kasemen, Serang ᮞᮦᮛᮀ, Jawa, Indonesia",,Serang ,"Vihara Avalokitesvara Banten, Serang ᮞᮦᮛᮀ, nan",gambar_wisata/Vihara_Avalokitesvara_Banten,Deskripsi tidak ditemukan
wisata religi,Vihara Buddhagaya Watugong Semarang,-7.0864388,110.4095947,"Vihara Buddhagaya Watugong Semarang, Jalan Perintis Kemerdekaan, RW 09, Pudakpayung, Banyumanik, Kota Semarang, Jawa Tengah, Jawa, 50265, Indonesia",Jawa Tengah,Kota Semarang,"Vihara Buddhagaya Watugong Semarang, Kota Semarang, Jawa Tengah",gambar_wisata/Vihara_Buddhagaya_Watugong_Semarang,"Kota Semarang (bahasa Jawa: Hanacaraka:  , Pegon:  , Hanzi:  , translit. Semarang) adalah ibu kota provinsi Jawa Tengah, Indonesia."
wisata religi,Vihara Dhanagun Bogor,-6.6031623,106.7992338,"Vihara Dhanagun, Jalan Surya Kencana, Bogor Tengah, Bogor, Jawa Barat, Jawa, 16122, Indonesia",Jawa Barat,Bogor,"Vihara Dhanagun Bogor, Bogor, Jawa Barat",gambar_wisata/Vihara_Dhanagun_Bogor,"Vihara Mahacetya Dhanagun adalah sebuah wihara tempat peribadatan etnis Tionghoa bagi 3 aliran kepercayaan yaitu, Tao, Buddha dan Konghucu. Vihara Hok Tek Bio juga menjadi sebuah cagar budaya di kota Bogor."
wisata religi,Vihara Dharma Bhakti Jakarta,-6.144868,106.7805565,"Vihara Dharma Bhakti, Jalan Kusuma, RW 09, Wijaya Kusuma, Grogol Petamburan, Jakarta Barat, Daerah Khusus ibukota Jakarta, Jawa, 11330, Indonesia",,Daerah Khusus ibukota Jakarta,"Vihara Dharma Bhakti Jakarta, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Vihara_Dharma_Bhakti_Jakarta,"Aceh adalah sebuah provinsi di Pulau Sumatra, Indonesia. Ibu kota provinsi ini berada di Kota Banda Aceh."
wisata religi,Vihara Ekayana Arama Jakarta,-6.1777166,106.7784333,"Vihara Ekayana Arama, Jalan Mangga II, RW 08, Duri Kepa, Kebon Jeruk, Jakarta Barat, Daerah Khusus ibukota Jakarta, Jawa, 11430, Indonesia",,Daerah Khusus ibukota Jakarta,"Vihara Ekayana Arama Jakarta, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Vihara_Ekayana_Arama_Jakarta,Deskripsi tidak ditemukan
wisata tematik,Batu Love Garden,-7.8638662,112.5428658,"Batu Love Garden, Pandanrejo, Kota Batu, Lowokwaru, Jawa Timur, Jawa, 65332, Indonesia",Jawa Timur,Kota Batu,"Batu Love Garden, Kota Batu, Jawa Timur",gambar_wisata/Batu_Love_Garden,Artikel ini mengenai Pulau Batam. Lihat pula Kota Batam.
wisata tematik,Dago Dreampark Bandung,-6.8476037,107.6254233,"Dago Dreampark, Jalan Dago Giri, Mekarwangi, Bandung Barat, Jawa Barat, Jawa, 40139, Indonesia",Jawa Barat,Bandung Barat,"Dago Dreampark Bandung, Bandung Barat, Jawa Barat",gambar_wisata/Dago_Dreampark_Bandung,"Koridor 4 Metro Jabar Trans merupakan salah satu koridor Metro Jabar Trans yang melayani rute dari Leuwipanjang menuju Dago. Meskipun demikian, rute perjalanan saat ini tidak melalui Terminal Dago, melainkan berakhir di Halte UNPAD Dipatiukur."
wisata tematik,De Tjolomadoe Karanganyar,-7.5341451,110.7492451,"De Tjolomadoe, Jalan Adi Sucipto, Colomadu, Karanganyar, Jawa Tengah, Jawa, 57178, Indonesia",Jawa Tengah,Karanganyar,"De Tjolomadoe Karanganyar, Karanganyar, Jawa Tengah",gambar_wisata/De_Tjolomadoe_Karanganyar,"De Tjolomadoe adalah bekas pabrik gula yang terletak di Jalan Adi Sucipto No. 1 Malangjiwan, Colomadu, Karanganyar, Jawa Tengah, Indonesia."
wisata tematik,Dream Museum Zone Bali,-8.6995022,115.1767288,"DMZ Dream Museum Zone, 33X, Jalan Nakula, Pemecutan Kelod, Legian, Kuta, Badung, Bali, Nusa Tenggara, 80361, Indonesia",Bali,Badung,"Dream Museum Zone Bali, Badung, Bali",gambar_wisata/Dream_Museum_Zone_Bali,Deskripsi tidak ditemukan
wisata tematik,Dusun Bambu,-6.7899841,107.5786457,"Dusun Bambu, #KM 11, Jalan Kolonel Masturi, RW 14 KEL. CIHANJUANG RAHAYU KEC. PAROMPONG KAB. BANDUNG BARAT, Villa Istana Bunga, Karyawangi, Bandung Barat, Jawa Barat, Jawa, 40551, Indonesia",Jawa Barat,Bandung Barat,"Dusun Bambu, Bandung Barat, Jawa Barat",gambar_wisata/Dusun_Bambu,"Kabupaten Bandung Barat (bahasa Sunda:    , translit. Bandung Kulon) adalah kabupaten di Provinsi Jawa Barat, Indonesia."
wisata tematik,Dusun Semilir Semarang,-7.2375127,110.432898,"Dusun Semilir, 20, Ngancar, Bawen, Kabupaten Semarang, Jawa Tengah, Jawa, 13245, Indonesia",Jawa Tengah,Kabupaten Semarang,"Dusun Semilir Semarang, Kabupaten Semarang, Jawa Tengah",gambar_wisata/Dusun_Semilir_Semarang,Deskripsi tidak ditemukan
wisata tematik,Eco Green Park Batu,-7.8876615,112.5267665,"Eco Green Park, Oro-oro Ombo, Kota Batu, Klojen, Jawa Timur, Jawa, 65316, Indonesia",Jawa Timur,Kota Batu,"Eco Green Park Batu, Kota Batu, Jawa Timur",gambar_wisata/Eco_Green_Park_Batu,"Jawa Timur (atau juga diakronimkan sebagai Jatim) adalah sebuah wilayah provinsi yang terletak di bagian timur Pulau Jawa, Indonesia. Ibu kotanya adalah Kota Surabaya."
wisata tematik,HeHa Ocean View Gunung Kidul,-8.1044328,110.4604843,"HeHa Ocean View, Girikarto, Panggang, Kabupaten Gunungkidul ꦏꦧꦸꦥꦠꦺꦤ꧀ꦒꦸꦤꦸꦁꦏꦶꦢꦸꦭ꧀, Daerah Istimewa Yogyakarta, Jawa, Indonesia",Daerah Istimewa Yogyakarta,Kabupaten Gunungkidul ,"HeHa Ocean View Gunung Kidul, Kabupaten Gunungkidul ꦏꦧꦸꦥꦠꦺꦤ꧀ꦒꦸꦤꦸꦁꦏꦶꦢꦸꦭ꧀, Daerah Istimewa Yogyakarta",gambar_wisata/HeHa_Ocean_View_Gunung_Kidul,Deskripsi tidak ditemukan
wisata tematik,HeHa Sky View Yogyakarta,-7.8491296,110.4782259,"HeHa Sky View, 2, Patuk, Kabupaten Gunungkidul ꦏꦧꦸꦥꦠꦺꦤ꧀ꦒꦸꦤꦸꦁꦏꦶꦢꦸꦭ꧀, Daerah Istimewa Yogyakarta, Jawa, 55862, Indonesia",Daerah Istimewa Yogyakarta,Kabupaten Gunungkidul ,"HeHa Sky View Yogyakarta, Kabupaten Gunungkidul ꦏꦧꦸꦥꦠꦺꦤ꧀ꦒꦸꦤꦸꦁꦏꦶꦢꦸꦭ꧀, Daerah Istimewa Yogyakarta",gambar_wisata/HeHa_Sky_View_Yogyakarta,Deskripsi tidak ditemukan
wisata tematik,House of Sampoerna,-7.2309923,112.7341461,"House of Sampoerna, 6, Jalan Sampoerna, RW 01, Krembangan Utara, Pabean Cantian, Surabaya, Jawa Timur, Jawa, 60163, Indonesia",Jawa Timur,Surabaya,"House of Sampoerna, Surabaya, Jawa Timur",gambar_wisata/House_of_Sampoerna,"PT Hanjaya Mandala Sampoerna Tbk (terkenal dengan nama singkatan PT HM Sampoerna Tbk, pelafalan dalam bahasa Indonesia: [ha. m  sampu na]) adalah sebuah perusahaan rokok berdomisili dan membasiskan di Surabaya. Merupakan salah satu pemimpin pasar dan yang terbesar dalam industri rokok nasional, kantor pusatnya berada di Surabaya, Jawa Timur."
wisata tematik,Kampung Warna Warni Jodipan,-7.9831221,112.6378633,"Kampung Warna Warni Jodipan, Jalan Insinyur Haji Juanda, RW 02 Kel. Jodipan Kec. Blimbing Kota Malang, Sukoharjo, Kota Malang, Jawa Timur, Jawa, 65118, Indonesia",Jawa Timur,Kota Malang,"Kampung Warna Warni Jodipan, Kota Malang, Jawa Timur",gambar_wisata/Kampung_Warna_Warni_Jodipan,"Kota Malang (bahasa Jawa: Hanacaraka:  , Pegon:  ; pengucapan bahasa Jawa: [ mala ]) adalah sebuah kota yang terletak di Provinsi Jawa Timur, Indonesia, Kota ini merupakan kota terbesar kedua di Jawa Timur setelah Surabaya, dan kota terbesar ke-12 di Indonesia. Kota ini didirikan pada masa Pemerintahan Belanda pada 1 April 1914 dengan E.K Broeveldt sebagai wali kota pertama."
wisata tematik,Kota Tua Jakarta,-6.1311835,106.8107492,"Kota Tua Jakarta, Jalan Mangga Dua Raya, RW 04, Pinangsia, Taman Sari, Jakarta Barat, Daerah Khusus ibukota Jakarta, Jawa, 11110, Indonesia",,Daerah Khusus ibukota Jakarta,"Kota Tua Jakarta, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Kota_Tua_Jakarta,"Monumen Nasional yang disingkat dengan Monas atau Tugu Monas adalah monumen peringatan setinggi 132 meter (433 kaki), terletak tepat di tengah Lapangan Medan Merdeka, Jakarta Pusat. Monas didirikan untuk mengenang perlawanan dan perjuangan rakyat Indonesia dalam merebut kemerdekaan dari pemerintahan kolonial Kerajaan Belanda."
wisata tematik,Rainbow Garden Lembang,-6.8190082,107.6176073,"Rainbow Garden, Lembang, Bandung Barat, Jawa Barat, Jawa, 40391, Indonesia",Jawa Barat,Bandung Barat,"Rainbow Garden Lembang, Bandung Barat, Jawa Barat",gambar_wisata/Rainbow_Garden_Lembang,Deskripsi tidak ditemukan
wisata tematik,Sindu Kusuma Edupark Jogja,-7.7658888,110.3557753,"Sindu Kusuma Edupark, Jalan Jambon V, Kricak, Tegalrejo, Sinduadi, Mlati, Sleman, Daerah Istimewa Yogyakarta, Jawa, 55242, Indonesia",Daerah Istimewa Yogyakarta,Sleman,"Sindu Kusuma Edupark Jogja, Sleman, Daerah Istimewa Yogyakarta",gambar_wisata/Sindu_Kusuma_Edupark_Jogja,"Sindu Kusuma Edupark (SKE) adalah destinasi wisata yang terletak di Yogyakarta, Indonesia, yang menggabungkan elemen hiburan dan edukasi. Diresmikan pada Desember 2014, taman ini telah menjadi salah satu tempat rekreasi yang populer, terutama bagi keluarga dan anak-anak."
wisata tematik,Taman Lalu Lintas Bandung,-6.9124701,107.6138388,"Taman Lalu Lintas, Jalan Belitung, Merdeka, Sumur Bandung, Kota Bandung, Jawa Barat, Jawa, 40117, Indonesia",Jawa Barat,Kota Bandung,"Taman Lalu Lintas Bandung, Kota Bandung, Jawa Barat",gambar_wisata/Taman_Lalu_Lintas_Bandung,"Kota Bandung (bahasa Sunda:    , Pegon:  , Hanzi:  , translit. Bandung; pelafalan dalam bahasa Indonesia: [ban.du ] ) adalah sebuah kota sekaligus menjadi ibu kota provinsi di Provinsi Jawa Barat, Indonesia."
